amphur_id,code,name,name_eng,postcode,province_id,active,recby_id,rectime,remark
796,7181,บ้านทวน  จ.กาญจนบุรี   ,,0,56,T,,3/1/2015 14:51,
797,7201,เมืองสุพรรณบุรี   ,,72000,57,T,,3/1/2015 14:51,
798,7202,เดิมบางนางบวช   ,,72120,57,T,,3/1/2015 14:51,
799,7203,ด่านช้าง   ,,72180,57,T,,3/1/2015 14:51,
800,7204,บางปลาม้า   ,,72150,57,T,,3/1/2015 14:51,
801,7205,ศรีประจันต์   ,,72140,57,T,,3/1/2015 14:51,
802,7206,ดอนเจดีย์   ,,72170,57,T,,3/1/2015 14:51,
803,7207,สองพี่น้อง   ,,72110,57,T,,3/1/2015 14:51,
804,7208,สามชุก   ,,72130,57,T,,3/1/2015 14:51,
805,7209,อู่ทอง   ,,72160,57,T,,3/1/2015 14:51,
806,7210,หนองหญ้าไซ   ,,72240,57,T,,3/1/2015 14:51,
807,7301,เมืองนครปฐม   ,,73000,58,T,,3/1/2015 14:51,
808,7302,กำแพงแสน   ,,73140,58,T,,3/1/2015 14:51,
809,7303,นครชัยศรี   ,,73120,58,T,,3/1/2015 14:51,
810,7304,ดอนตูม   ,,73150,58,T,,3/1/2015 14:51,
811,7305,บางเลน   ,,73130,58,T,,3/1/2015 14:51,
812,7306,สามพราน   ,,73110,58,T,,3/1/2015 14:51,
813,7307,พุทธมณฑล   ,,73170,58,T,,3/1/2015 14:51,
814,7401,เมืองสมุทรสาคร   ,,74000,59,T,,3/1/2015 14:51,
815,7402,กระทุ่มแบน   ,,74110,59,T,,3/1/2015 14:51,
816,7403,บ้านแพ้ว   ,,74120,59,T,,3/1/2015 14:51,
817,7501,เมืองสมุทรสงคราม   ,,75000,60,T,,3/1/2015 14:51,
818,7502,บางคนที   ,,75120,60,T,,3/1/2015 14:51,
819,7503,อัมพวา   ,,75110,60,T,,3/1/2015 14:51,
820,7601,เมืองเพชรบุรี   ,,76000,61,T,,3/1/2015 14:51,
821,7602,เขาย้อย   ,,76140,61,T,,3/1/2015 14:51,
822,7603,หนองหญ้าปล้อง   ,,76160,61,T,,3/1/2015 14:51,
823,7604,ชะอำ   ,,76120,61,T,,3/1/2015 14:51,
824,7605,ท่ายาง   ,,76130,61,T,,3/1/2015 14:51,
825,7606,บ้านลาด   ,,76150,61,T,,3/1/2015 14:51,
826,7607,บ้านแหลม   ,,76110,61,T,,3/1/2015 14:51,
827,7608,แก่งกระจาน   ,,76170,61,T,,3/1/2015 14:51,
828,7701,เมืองประจวบคีรีขันธ์   ,,77000,62,T,,3/1/2015 14:51,
829,7702,กุยบุรี   ,,77150,62,T,,3/1/2015 14:51,
830,7703,ทับสะแก   ,,77130,62,T,,3/1/2015 14:51,
831,7704,บางสะพาน   ,,77140,62,T,,3/1/2015 14:51,
832,7705,บางสะพานน้อย   ,,77170,62,T,,3/1/2015 14:51,
833,7706,ปราณบุรี   ,,77120,62,T,,3/1/2015 14:51,
834,7707,หัวหิน   ,,77110,62,T,,3/1/2015 14:51,
835,7708,สามร้อยยอด   ,,77180,62,T,,3/1/2015 14:51,
836,8001,เมืองนครศรีธรรมราช   ,,80000,63,T,,3/1/2015 14:51,
837,8002,พรหมคีรี   ,,80320,63,T,,3/1/2015 14:51,
838,8003,ลานสกา   ,,80230,63,T,,3/1/2015 14:51,
839,8004,ฉวาง   ,,80150,63,T,,3/1/2015 14:51,
840,8005,พิปูน   ,,80270,63,T,,3/1/2015 14:51,
841,8006,เชียรใหญ่   ,,80190,63,T,,3/1/2015 14:51,
842,8007,ชะอวด   ,,80180,63,T,,3/1/2015 14:51,
843,8008,ท่าศาลา   ,,80160,63,T,,3/1/2015 14:51,
844,8009,ทุ่งสง   ,,80110,63,T,,3/1/2015 14:51,
845,8010,นาบอน   ,,80220,63,T,,3/1/2015 14:51,
846,8011,ทุ่งใหญ่   ,,80240,63,T,,3/1/2015 14:51,
847,8012,ปากพนัง   ,,80140,63,T,,3/1/2015 14:51,
848,8013,ร่อนพิบูลย์   ,,80130,63,T,,3/1/2015 14:51,
849,8014,สิชล   ,,80120,63,T,,3/1/2015 14:51,
850,8015,ขนอม   ,,80210,63,T,,3/1/2015 14:51,
851,8016,หัวไทร   ,,80170,63,T,,3/1/2015 14:51,
852,8017,บางขัน   ,,80360,63,T,,3/1/2015 14:51,
853,8018,ถ้ำพรรณรา   ,,80260,63,T,,3/1/2015 14:51,
854,8019,จุฬาภรณ์   ,,80130,63,T,,3/1/2015 14:51,
855,8020,พระพรหม   ,,80000,63,T,,3/1/2015 14:51,
856,8021,นบพิตำ   ,,80160,63,T,,3/1/2015 14:51,
857,8022,ช้างกลาง   ,,80250,63,T,,3/1/2015 14:51,
858,8023,เฉลิมพระเกียรติ(63-ตาก),,0,63,T,,3/1/2015 14:51,
859,8051,เชียรใหญ่ (สาขาตำบลเสือหึง)   ,,0,63,T,,3/1/2015 14:51,
860,8052,สาขาตำบลสวนหลวง   ,,0,63,T,,3/1/2015 14:51,
861,8053,ร่อนพิบูลย์ (สาขาตำบลหินตก)   ,,0,63,T,,3/1/2015 14:51,
862,8054,หัวไทร (สาขาตำบลควนชะลิก)   ,,0,63,T,,3/1/2015 14:51,
863,8055,ทุ่งสง (สาขาตำบลกะปาง)   ,,0,63,T,,3/1/2015 14:51,
864,8101,เมืองกระบี่   ,,81000,64,T,,3/1/2015 14:51,
865,8102,เขาพนม   ,,81140,64,T,,3/1/2015 14:51,
866,8103,เกาะลันตา   ,,81150,64,T,,3/1/2015 14:51,
867,8104,คลองท่อม   ,,81120,64,T,,3/1/2015 14:51,
868,8105,อ่าวลึก   ,,81110,64,T,,3/1/2015 14:51,
869,8106,ปลายพระยา   ,,81160,64,T,,3/1/2015 14:51,
870,8107,ลำทับ   ,,81120,64,T,,3/1/2015 14:51,
871,8108,เหนือคลอง   ,,81130,64,T,,3/1/2015 14:51,
872,8201,เมืองพังงา   ,,82000,65,T,,3/1/2015 14:51,
873,8202,เกาะยาว   ,,82160,65,T,,3/1/2015 14:51,
874,8203,กะปง   ,,82170,65,T,,3/1/2015 14:51,
875,8204,ตะกั่วทุ่ง   ,,82130,65,T,,3/1/2015 14:51,
876,8205,ตะกั่วป่า   ,,82110,65,T,,3/1/2015 14:51,
877,8206,คุระบุรี   ,,82150,65,T,,3/1/2015 14:51,
878,8207,ทับปุด   ,,82180,65,T,,3/1/2015 14:51,
879,8208,ท้ายเหมือง   ,,82120,65,T,,3/1/2015 14:51,
880,8301,เมืองภูเก็ต   ,,83000,66,T,,3/1/2015 14:51,
881,8302,กะทู้   ,,83120,66,T,,3/1/2015 14:51,
882,8303,ถลาง   ,,83110,66,T,,3/1/2015 14:51,
883,8381,ทุ่งคา   ,,0,66,T,,3/1/2015 14:51,
884,8401,เมืองสุราษฎร์ธานี   ,,84000,67,T,,3/1/2015 14:51,
885,8402,กาญจนดิษฐ์   ,,84160,67,T,,3/1/2015 14:51,
886,8403,ดอนสัก   ,,84220,67,T,,3/1/2015 14:51,
887,8404,เกาะสมุย   ,,84140,67,T,,3/1/2015 14:51,
888,8405,เกาะพะงัน   ,,84280,67,T,,3/1/2015 14:51,
889,8406,ไชยา   ,,84110,67,T,,3/1/2015 14:51,
890,8407,ท่าชนะ   ,,84170,67,T,,3/1/2015 14:51,
891,8408,คีรีรัฐนิคม   ,,84180,67,T,,3/1/2015 14:51,
892,8409,บ้านตาขุน   ,,84230,67,T,,3/1/2015 14:51,
893,8410,พนม   ,,84250,67,T,,3/1/2015 14:51,
894,8411,ท่าฉาง   ,,84150,67,T,,3/1/2015 14:51,
895,8412,บ้านนาสาร   ,,84120,67,T,,3/1/2015 14:51,
896,8413,บ้านนาเดิม   ,,84240,67,T,,3/1/2015 14:51,
897,8414,เคียนซา   ,,84260,67,T,,3/1/2015 14:51,
898,8415,เวียงสระ   ,,84190,67,T,,3/1/2015 14:51,
899,8416,พระแสง   ,,84210,67,T,,3/1/2015 14:51,
900,8417,พุนพิน   ,,84130,67,T,,3/1/2015 14:51,
901,8418,ชัยบุรี   ,,84350,67,T,,3/1/2015 14:51,
902,8419,วิภาวดี   ,,84180,67,T,,3/1/2015 14:51,
903,8451,เกาะพงัน (สาขาตำบลเกาะเต่า)   ,,0,67,T,,3/1/2015 14:51,
904,8481,อ.บ้านดอน  จ.สุราษฎร์ธานี   ,,0,67,T,,3/1/2015 14:51,
905,8501,เมืองระนอง   ,,85000,68,T,,3/1/2015 14:51,
906,8502,ละอุ่น   ,,85130,68,T,,3/1/2015 14:51,
907,8503,กะเปอร์   ,,85120,68,T,,3/1/2015 14:51,
908,8504,กระบุรี   ,,85110,68,T,,3/1/2015 14:51,
909,8505,สุขสำราญ   ,,85120,68,T,,3/1/2015 14:51,
910,8601,เมืองชุมพร   ,,86000,69,T,,3/1/2015 14:51,
911,8602,ท่าแซะ   ,,86140,69,T,,3/1/2015 14:51,
912,8603,ปะทิว   ,,86160,69,T,,3/1/2015 14:51,
913,8604,หลังสวน   ,,86110,69,T,,3/1/2015 14:51,
914,8605,ละแม   ,,86170,69,T,,3/1/2015 14:51,
915,8606,พะโต๊ะ   ,,86180,69,T,,3/1/2015 14:51,
916,8607,สวี   ,,86130,69,T,,3/1/2015 14:51,
917,8608,ทุ่งตะโก   ,,86220,69,T,,3/1/2015 14:51,
918,9001,เมืองสงขลา   ,,90000,70,T,,3/1/2015 14:51,
919,9002,สทิงพระ   ,,90190,70,T,,3/1/2015 14:51,
920,9003,จะนะ   ,,90130,70,T,,3/1/2015 14:51,
921,9004,นาทวี   ,,90160,70,T,,3/1/2015 14:51,
922,9005,เทพา   ,,90150,70,T,,3/1/2015 14:51,
923,9006,สะบ้าย้อย   ,,90210,70,T,,3/1/2015 14:51,
924,9007,ระโนด   ,,90140,70,T,,3/1/2015 14:51,
925,9008,กระแสสินธุ์   ,,90270,70,T,,3/1/2015 14:51,
926,9009,รัตภูมิ   ,,90180,70,T,,3/1/2015 14:51,
927,9010,สะเดา   ,,90120,70,T,,3/1/2015 14:51,
928,9011,หาดใหญ่   ,,90110,70,T,,3/1/2015 14:51,
929,9012,นาหม่อม   ,,90310,70,T,,3/1/2015 14:51,
930,9013,ควนเนียง   ,,90220,70,T,,3/1/2015 14:51,
931,9014,บางกล่ำ   ,,90110,70,T,,3/1/2015 14:51,
932,9015,สิงหนคร   ,,90280,70,T,,3/1/2015 14:51,
933,9016,คลองหอยโข่ง   ,,90230,70,T,,3/1/2015 14:51,
934,9077,ท้องถิ่นเทศบาลตำบลสำนักขาม   ,,0,70,T,,3/1/2015 14:51,
935,9096,เทศบาลตำบลบ้านพรุ   ,,0,70,T,,3/1/2015 14:51,
936,9101,เมืองสตูล   ,,91000,71,T,,3/1/2015 14:51,
937,9102,ควนโดน   ,,91160,71,T,,3/1/2015 14:51,
938,9103,ควนกาหลง   ,,91130,71,T,,3/1/2015 14:51,
939,9104,ท่าแพ   ,,91150,71,T,,3/1/2015 14:51,
940,9105,ละงู   ,,91110,71,T,,3/1/2015 14:51,
941,9106,ทุ่งหว้า   ,,91120,71,T,,3/1/2015 14:51,
942,9107,มะนัง   ,,91130,71,T,,3/1/2015 14:51,
943,9201,เมืองตรัง   ,,92000,72,T,,3/1/2015 14:51,
944,9202,กันตัง   ,,92110,72,T,,3/1/2015 14:51,
945,9203,ย่านตาขาว   ,,92140,72,T,,3/1/2015 14:51,
946,9204,ปะเหลียน   ,,92120,72,T,,3/1/2015 14:51,
947,9205,สิเกา   ,,92150,72,T,,3/1/2015 14:51,
948,9206,ห้วยยอด   ,,92130,72,T,,3/1/2015 14:51,
949,9207,วังวิเศษ   ,,92220,72,T,,3/1/2015 14:51,
950,9208,นาโยง   ,,92170,72,T,,3/1/2015 14:51,
951,9209,รัษฎา   ,,92160,72,T,,3/1/2015 14:51,
952,9210,หาดสำราญ   ,,92120,72,T,,3/1/2015 14:51,
953,9251,อำเภอเมืองตรัง(สาขาคลองเต็ง)   ,,0,72,T,,3/1/2015 14:51,
954,9301,เมืองพัทลุง   ,,93000,73,T,,3/1/2015 14:51,
955,9302,กงหรา   ,,93180,73,T,,3/1/2015 14:51,
956,9303,เขาชัยสน   ,,93130,73,T,,3/1/2015 14:51,
957,9304,ตะโหมด   ,,93160,73,T,,3/1/2015 14:51,
958,9305,ควนขนุน   ,,93110,73,T,,3/1/2015 14:51,
959,9306,ปากพะยูน   ,,93120,73,T,,3/1/2015 14:51,
960,9307,ศรีบรรพต   ,,93190,73,T,,3/1/2015 14:51,
961,9308,ป่าบอน   ,,93170,73,T,,3/1/2015 14:51,
962,9309,บางแก้ว   ,,93140,73,T,,3/1/2015 14:51,
963,9310,ป่าพะยอม   ,,93110,73,T,,3/1/2015 14:51,
964,9311,ศรีนครินทร์   ,,93000,73,T,,3/1/2015 14:51,
965,9401,เมืองปัตตานี   ,,94000,74,T,,3/1/2015 14:51,
966,9402,โคกโพธิ์   ,,94120,74,T,,3/1/2015 14:51,
967,9403,หนองจิก   ,,94170,74,T,,3/1/2015 14:51,
968,9404,ปะนาเระ   ,,94130,74,T,,3/1/2015 14:51,
969,9405,มายอ   ,,94140,74,T,,3/1/2015 14:51,
970,9406,ทุ่งยางแดง   ,,94140,74,T,,3/1/2015 14:51,
971,9407,สายบุรี   ,,94110,74,T,,3/1/2015 14:51,
972,9408,ไม้แก่น   ,,94220,74,T,,3/1/2015 14:51,
973,9409,ยะหริ่ง   ,,94150,74,T,,3/1/2015 14:51,
974,9410,ยะรัง   ,,94160,74,T,,3/1/2015 14:51,
975,9411,กะพ้อ   ,,94230,74,T,,3/1/2015 14:51,
976,9412,แม่ลาน   ,,94180,74,T,,3/1/2015 14:51,
977,9501,เมืองยะลา   ,,95000,75,T,,3/1/2015 14:51,
978,9502,เบตง   ,,95110,75,T,,3/1/2015 14:51,
979,9503,บันนังสตา   ,,95130,75,T,,3/1/2015 14:51,
980,9504,ธารโต   ,,95150,75,T,,3/1/2015 14:51,
981,9505,ยะหา   ,,95120,75,T,,3/1/2015 14:51,
982,9506,รามัน   ,,95140,75,T,,3/1/2015 14:51,
983,9507,กาบัง   ,,95120,75,T,,3/1/2015 14:51,
984,9508,กรงปินัง   ,,95000,75,T,,3/1/2015 14:51,
985,9601,เมืองนราธิวาส   ,,96000,76,T,,3/1/2015 14:51,
986,9602,ตากใบ   ,,96110,76,T,,3/1/2015 14:51,
987,9603,บาเจาะ   ,,96170,76,T,,3/1/2015 14:51,
988,9604,ยี่งอ   ,,96180,76,T,,3/1/2015 14:51,
989,9605,ระแงะ   ,,96130,76,T,,3/1/2015 14:51,
990,9606,รือเสาะ   ,,96150,76,T,,3/1/2015 14:51,
991,9607,ศรีสาคร   ,,96210,76,T,,3/1/2015 14:51,
992,9608,แว้ง   ,,96160,76,T,,3/1/2015 14:51,
993,9609,สุคิริน   ,,96190,76,T,,3/1/2015 14:51,
994,9610,สุไหงโก-ลก   ,,96120,76,T,,3/1/2015 14:51,
995,9611,สุไหงปาดี   ,,96140,76,T,,3/1/2015 14:51,
996,9612,จะแนะ   ,,96220,76,T,,3/1/2015 14:51,
997,9613,เจาะไอร้อง   ,,96130,76,T,,3/1/2015 14:51,
998,9681,อ.บางนรา  ,,0,76,T,,3/1/2015 14:51,
999,3804,เซกา,,38150,77,T,,1/14/2016 9:56,
1000,3803,โซ่พิสัย,,38170,77,T,,1/14/2016 9:56,
1001,3801,เมืองบึงกาฬ,,38000,77,T,,1/14/2016 9:56,
1002,3806,บึงโขงหลง,,38220,77,T,,1/14/2016 9:56,
1003,3808,บุ่งคล้า,,38000,77,T,,1/14/2016 9:56,
1004,3805,ปากคาด,,38190,77,T,,1/14/2016 9:56,
1005,3802,พรเจริญ,,38180,77,T,,1/14/2016 9:56,
1006,3807,ศรีวิไล,,38210,77,T,,1/14/2016 9:56,
